Inst_Code,Inst_Name,Branch_Name,Category,Year,Closing_Marks
44,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai University, (DDU), Nadiad",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2022,68.6634
44,"Faculty Of Technology And Engineering(GIA), Dharmsinh Desai University, (DDU), Nadiad",INSTRUMENTATION & CONTROL ENGINEERING,SEBC,2022,38.7807
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",CHEMICAL ENGINEERING,EWS,2022,76.4469
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",CHEMICAL ENGINEERING,OPEN,2022,79.4992
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",CHEMICAL ENGINEERING,SC,2022,39.6418
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",CHEMICAL ENGINEERING,SEBC,2022,59.6625
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",COMPUTER ENGINEERING,EWS,2022,97.7419
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",COMPUTER ENGINEERING,OPEN,2022,98.1144
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",COMPUTER ENGINEERING,SC,2022,88.098
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",COMPUTER ENGINEERING,SEBC,2022,96.003
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",COMPUTER ENGINEERING,ST,2022,18.7839
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2022,78.1954
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,82.3574
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2022,49.2153
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INFORMATION TECHNOLOGY,EWS,2022,95.8564
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INFORMATION TECHNOLOGY,OPEN,2022,96.2547
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INFORMATION TECHNOLOGY,SC,2022,83.6315
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INFORMATION TECHNOLOGY,SEBC,2022,93.5605
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2022,43.2187
45,"Faculty Of Technology(Sfi), Dharmsinh Desai University, Nadiad",MECHANICAL ENGINEERING,OPEN,2022,19.1015
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",CHEMICAL ENGINEERING,OPEN,2022,12.5507
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER ENGINEERING,EWS,2022,93.4707
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER ENGINEERING,OPEN,2022,94.4699
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER ENGINEERING,SC,2022,75.3991
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER ENGINEERING,SEBC,2022,90.6281
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & DESIGN,EWS,2022,82.7533
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & DESIGN,OPEN,2022,85.6306
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & DESIGN,SC,2022,26.2981
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & DESIGN,SEBC,2022,68.0405
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & ENGINEERING (IOT),EWS,2022,85.2931
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & ENGINEERING (IOT),OPEN,2022,87.343
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & ENGINEERING (IOT),SC,2022,47.5903
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",COMPUTER SCIENCE & ENGINEERING (IOT),SEBC,2022,70.3536
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,9.5146
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",INFORMATION TECHNOLOGY,EWS,2022,92.1229
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",INFORMATION TECHNOLOGY,OPEN,2022,92.8324
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",INFORMATION TECHNOLOGY,SC,2022,67.8281
49,"G.H.Patel College Of Engg. & Tech. , V. V. Nagar",INFORMATION TECHNOLOGY,SEBC,2022,86.426
50,"GIDC Degree Engineering College, Abrama, Navsari",COMPUTER ENGINEERING,EWS,2022,54.2627
50,"GIDC Degree Engineering College, Abrama, Navsari",COMPUTER ENGINEERING,OPEN,2022,65.4469
50,"GIDC Degree Engineering College, Abrama, Navsari",COMPUTER ENGINEERING,SC,2022,1.7931
50,"GIDC Degree Engineering College, Abrama, Navsari",COMPUTER ENGINEERING,SEBC,2022,56.3319
50,"GIDC Degree Engineering College, Abrama, Navsari",MECHANICAL ENGINEERING,OPEN,2022,3.4081
51,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,COMPUTER ENGINEERING,EWS,2022,24.5894
51,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,COMPUTER ENGINEERING,OPEN,2022,37.4812
51,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,INFORMATION TECHNOLOGY,EWS,2022,10.3172
51,GYANMANJARI INSTITUTE OF TECHNOLOGY Bhavnagar,INFORMATION TECHNOLOGY,OPEN,2022,35.9551
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",COMPUTER ENGINEERING,EWS,2022,62.567
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",COMPUTER ENGINEERING,OPEN,2022,68.4774
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",COMPUTER ENGINEERING,SC,2022,37.3311
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",COMPUTER ENGINEERING,SEBC,2022,24.2628
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",INFORMATION TECHNOLOGY,EWS,2022,61.8897
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",INFORMATION TECHNOLOGY,OPEN,2022,64.5343
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",INFORMATION TECHNOLOGY,SC,2022,30.537
52,"Gandhinagar Institute Of Technology, Moti Bhoyan, Kalol, Gandhinagar",INFORMATION TECHNOLOGY,SEBC,2022,4.7964
53,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (BIG DATA AN,EWS,2022,16.2359
53,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (BIG DATA AN,OPEN,2022,36.5501
53,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",COMPUTER SCIENCE & ENGINEERING (CYBER SECUR,OPEN,2022,9.1562
53,"Ganpat University, Institute of Computer Tech., Kherva, Mehsana",INFORMATION & COMMUNICATION TECHNOLOGY,OPEN,2022,4.8763
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOMEDICAL ENGINEERING,EWS,2022,51.1724
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOMEDICAL ENGINEERING,OPEN,2022,59.0182
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOMEDICAL ENGINEERING,SC,2022,32.0697
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",BIOMEDICAL ENGINEERING,ST,2022,19.3854
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING,EWS,2022,44.0233
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING,OPEN,2022,50.858
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING,SC,2022,21.6626
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENC,OPEN,2022,17.4805
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",COMPUTER SCIENCE & BUSINESS SYSTEMS,OPEN,2022,10.3994
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,EWS,2022,41.4146
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,OPEN,2022,51.7873
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,SC,2022,14.6295
54,"Ganpat University, U.V.Patel College of Engineering, Kherva, Mehsana",INFORMATION TECHNOLOGY,SEBC,2022,11.4154
55,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,EWS,2022,67.93
55,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,OPEN,2022,73.4508
55,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,SC,2022,35.9976
55,"Government Engineering College, Bharuch",CHEMICAL ENGINEERING,SEBC,2022,66.2212
55,"Government Engineering College, Bharuch",CIVIL ENGINEERING,OPEN,2022,35.2275
55,"Government Engineering College, Bharuch",CIVIL ENGINEERING,ST,2022,25.7235
55,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,OPEN,2022,32.8974
55,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,SEBC,2022,4.0908
55,"Government Engineering College, Bharuch",ELECTRICAL ENGINEERING,ST,2022,4.0094
55,"Government Engineering College, Bharuch",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,2.6525
55,"Government Engineering College, Bharuch",MECHANICAL ENGINEERING,OPEN,2022,37.6559
55,"Government Engineering College, Bharuch",MECHANICAL ENGINEERING,SEBC,2022,0.2328
56,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,EWS,2022,31.3784
56,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,OPEN,2022,53.8655
56,"Government Engineering College, Bhavnagar",CIVIL ENGINEERING,SEBC,2022,40.3112
56,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,EWS,2022,88.2834
56,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,OPEN,2022,89.6648
56,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,SC,2022,77.1546
56,"Government Engineering College, Bhavnagar",COMPUTER ENGINEERING,SEBC,2022,82.8842
56,"Government Engineering College, Bhavnagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,31.4566
56,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,EWS,2022,86.3331
56,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,OPEN,2022,87.0362
56,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,SC,2022,63.1705
56,"Government Engineering College, Bhavnagar",INFORMATION TECHNOLOGY,SEBC,2022,82.1727
56,"Government Engineering College, Bhavnagar",MECHANICAL ENGINEERING,OPEN,2022,5.7819
57,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,EWS,2022,36.5799
57,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,OPEN,2022,45.3331
57,"Government Engineering College, Bhuj",CHEMICAL ENGINEERING,SEBC,2022,32.814
57,"Government Engineering College, Bhuj",CIVIL ENGINEERING,OPEN,2022,5.9364
57,"Government Engineering College, Bhuj",ELECTRICAL ENGINEERING,OPEN,2022,2.9213
57,"Government Engineering College, Bhuj",ENVIRONMENTAL ENGINEERING,OPEN,2022,6.0277
57,"Government Engineering College, Bhuj",MECHANICAL ENGINEERING,OPEN,2022,2.6525
58,"Government Engineering College, Dahod",CIVIL ENGINEERING,OPEN,2022,1.1017
58,"Government Engineering College, Dahod",COMPUTER ENGINEERING,EWS,2022,68.265
58,"Government Engineering College, Dahod",COMPUTER ENGINEERING,OPEN,2022,72.5397
58,"Government Engineering College, Dahod",COMPUTER ENGINEERING,SC,2022,35.9976
58,"Government Engineering College, Dahod",COMPUTER ENGINEERING,SEBC,2022,61.718
58,"Government Engineering College, Dahod",ELECTRICAL ENGINEERING,OPEN,2022,2.0147
59,"Government Engineering College, Godhra",CIVIL ENGINEERING,OPEN,2022,8.2821
59,"Government Engineering College, Godhra",ELECTRICAL ENGINEERING,OPEN,2022,5.4563
60,"Government Engineering College, Modasa",CIVIL ENGINEERING,OPEN,2022,2.2349
60,"Government Engineering College, Modasa",COMPUTER ENGINEERING,EWS,2022,71.9066
60,"Government Engineering College, Modasa",COMPUTER ENGINEERING,OPEN,2022,75.822
60,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SC,2022,39.7682
60,"Government Engineering College, Modasa",COMPUTER ENGINEERING,SEBC,2022,65.8794
60,"Government Engineering College, Modasa",ELECTRICAL ENGINEERING,OPEN,2022,5.9734
60,"Government Engineering College, Modasa",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,32.5623
60,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,EWS,2022,70.151
60,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,OPEN,2022,72.5946
60,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SC,2022,24.3985
60,"Government Engineering College, Modasa",INFORMATION TECHNOLOGY,SEBC,2022,63.786
60,"Government Engineering College, Modasa",MECHANICAL ENGINEERING,OPEN,2022,2.88
61,"Government Engineering College, Palanpur",CIVIL ENGINEERING,EWS,2022,12.01
61,"Government Engineering College, Palanpur",CIVIL ENGINEERING,OPEN,2022,35.5931
61,"Government Engineering College, Palanpur",CIVIL ENGINEERING,SEBC,2022,16.9292
61,"Government Engineering College, Palanpur",ELECTRICAL ENGINEERING,OPEN,2022,5.1149
62,"Government Engineering College, Patan",CIVIL ENGINEERING,EWS,2022,27.4186
62,"Government Engineering College, Patan",CIVIL ENGINEERING,OPEN,2022,39.1592
62,"Government Engineering College, Patan",CIVIL ENGINEERING,SEBC,2022,13.3032
62,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,EWS,2022,71.4805
62,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,OPEN,2022,76.5363
62,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SC,2022,31.2725
62,"Government Engineering College, Patan",COMPUTER SCIENCE & ENGINEERING,SEBC,2022,65.0791
62,"Government Engineering College, Patan",ELECTRICAL ENGINEERING,OPEN,2022,1.6575
62,"Government Engineering College, Patan",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,18.6568
62,"Government Engineering College, Patan",MECHANICAL ENGINEERING,OPEN,2022,4.9493
63,"Government Engineering College, Rajkot",AUTOMOBILE ENGINEERING,OPEN,2022,8.088
63,"Government Engineering College, Rajkot",CIVIL ENGINEERING,EWS,2022,36.2756
63,"Government Engineering College, Rajkot",CIVIL ENGINEERING,OPEN,2022,53.6476
63,"Government Engineering College, Rajkot",CIVIL ENGINEERING,SC,2022,35.1098
63,"Government Engineering College, Rajkot",CIVIL ENGINEERING,SEBC,2022,43.3399
63,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,EWS,2022,84.6819
63,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,OPEN,2022,86.2511
63,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SC,2022,60.0343
63,"Government Engineering College, Rajkot",COMPUTER ENGINEERING,SEBC,2022,81.1795
63,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,EWS,2022,16.1805
63,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,OPEN,2022,52.5931
63,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,SC,2022,32.147
63,"Government Engineering College, Rajkot",ELECTRICAL ENGINEERING,SEBC,2022,38.3083
63,"Government Engineering College, Rajkot",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,4.2967
63,"Government Engineering College, Rajkot",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2022,5.2718
63,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,EWS,2022,17.1227
63,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,OPEN,2022,54.38
63,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,SC,2022,7.9147
63,"Government Engineering College, Rajkot",MECHANICAL ENGINEERING,SEBC,2022,35.5931
64,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,EWS,2022,65.7996
64,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,OPEN,2022,76.9689
64,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,SC,2022,46.2759
64,"Government Engineering College, Sector 28 Gandhinagar",BIOMEDICAL ENGINEERING,SEBC,2022,24.6138
64,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,EWS,2022,93.6916
64,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,OPEN,2022,94.0723
64,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SC,2022,79.3696
64,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,SEBC,2022,91.3595
64,"Government Engineering College, Sector 28 Gandhinagar",COMPUTER ENGINEERING,ST,2022,25.8876
64,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,EWS,2022,62.5625
64,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,OPEN,2022,67.4609
64,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SC,2022,21.9884
64,"Government Engineering College, Sector 28 Gandhinagar",ELECTRONICS & COMMUNICATION ENGINEERING,SEBC,2022,42.9043
64,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,EWS,2022,93.0497
64,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,OPEN,2022,93.2046
64,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SC,2022,78.6708
64,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,SEBC,2022,90.7653
64,"Government Engineering College, Sector 28 Gandhinagar",INFORMATION TECHNOLOGY,ST,2022,20.802
64,"Government Engineering College, Sector 28 Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING,OPEN,2022,1.8714
64,"Government Engineering College, Sector 28 Gandhinagar",METALLURGY,OPEN,2022,17.1376
65,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,EWS,2022,45.0244
65,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,OPEN,2022,58.896
65,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,SC,2022,21.8217
65,"Government Engineering College, Valsad",CHEMICAL ENGINEERING,SEBC,2022,41.469
65,"Government Engineering College, Valsad",CIVIL ENGINEERING,OPEN,2022,40.6501
65,"Government Engineering College, Valsad",CIVIL ENGINEERING,SEBC,2022,23.2583
65,"Government Engineering College, Valsad",CIVIL ENGINEERING,ST,2022,31.9884
65,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,OPEN,2022,42.3887
65,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,SEBC,2022,34.0339
65,"Government Engineering College, Valsad",ELECTRICAL ENGINEERING,ST,2022,25.6407
65,"Government Engineering College, Valsad",ENVIRONMENTAL ENGINEERING,OPEN,2022,2.7372
65,"Government Engineering College, Valsad",MECHANICAL ENGINEERING,OPEN,2022,33.469
65,"Government Engineering College, Valsad",MECHANICAL ENGINEERING,SEBC,2022,20.1304
67,"Grow More Faculty of Engineering, Berna, Himmatnagar",COMPUTER ENGINEERING,OPEN,2022,1.9946
68,"Gujarat Power Engg. And Res. Inst. (Gperi) (Ppp), Mevad, Mehsana",COMPUTER ENGINEERING,OPEN,2022,4.0094
72,"Hjd Institute Of Technical Education And Reserch, Kera",COMPUTER SCIENCE & ENGINEERING,OPEN,2022,7.4413
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING,OPEN,2022,28.7501
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (CYBER SECUR,OPEN,2022,14.99
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",COMPUTER SCIENCE & ENGINEERING (DATA SCIENC,OPEN,2022,13.4171
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",INFORMATION TECHNOLOGY,EWS,2022,17.6649
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",INFORMATION TECHNOLOGY,OPEN,2022,47.3806
73,"ITM (SLS) Baroda University (Formerly Known as ITM Universe), Vadodara",INFORMATION TECHNOLOGY,SC,2022,30.6559
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,EWS,2022,71.0658
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,OPEN,2022,74.1504
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,SC,2022,36.65
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER ENGINEERING,SEBC,2022,37.6242
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,EWS,2022,67.5921
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,OPEN,2022,73.1819
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,SC,2022,29.7967
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",COMPUTER SCIENCE & ENGINEERING,SEBC,2022,39.9901
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,EWS,2022,70.3777
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,OPEN,2022,71.2186
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,SC,2022,34.7312
75,"Indus Institute Of Tech. & Engg., Racharda, Ahmedabad",INFORMATION TECHNOLOGY,SEBC,2022,25.4608
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,EWS,2022,86.7898
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,OPEN,2022,88.7445
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,SC,2022,78.965
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CHEMICAL ENGINEERING,SEBC,2022,66.9898
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,EWS,2022,63.6443
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,OPEN,2022,76.5083
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,SC,2022,46.3584
76,"Institute Of Technology, Nirma University Of Science & Technology, Ahmedabad",CIVIL ENGINEERING,SEBC,2022,42.286
